taskset,arrival_mode,policy,policy_family,baseline_name,representative_systems,makespan_s,mean_flow_s,p90_flow_s,completed_jobs,candidate_vs_policy_makespan,candidate_vs_policy_mean_flow,profiles
q00_light_control,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8517.36699648758,4256.933057401006,7664.059577498696,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8517.36699648758,4256.933057401006,7664.059577498696,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],100850.96856993494,47067.377515230044,83920.58657580888,512,11.81863685077841,110.93801820915596,"{""light_control_local"": 1}"
q00_light_control,poisson,scheduleurm_sota_union_online_pareto_slack,candidate,Scheduleurm theorem-facing online candidate,[],8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia"", ""Optimus"", ""AlloX""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins"", ""Tiresias-style LAS"", ""AlloX/Optimus resource adaptation""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis"", ""Shockwave"", ""Tiresias-style LAS""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux"", ""Optimus"", ""AlloX""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva"", ""AlloX""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q01_gpu_bound_compute,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],1824.495833761069,1008.8723555743818,1751.1319986272483,48,1.4698845120731505,1.5598311365363662,"{""gpu_heavy_jax_matmul"": 3}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_online_pareto_slack,candidate,Scheduleurm theorem-facing online candidate,[],1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia"", ""Optimus"", ""AlloX""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins"", ""Tiresias-style LAS"", ""AlloX/Optimus resource adaptation""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis"", ""Shockwave"", ""Tiresias-style LAS""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux"", ""Optimus"", ""AlloX""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva"", ""AlloX""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],2749.616581407206,238.55065428069022,283.54772289551613,48,1.099026201099373,3.711045819559113,"{""gpu_heavy_jax_matmul"": 3}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_online_pareto_slack,candidate,Scheduleurm theorem-facing online candidate,[],2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia"", ""Optimus"", ""AlloX""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins"", ""Tiresias-style LAS"", ""AlloX/Optimus resource adaptation""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis"", ""Shockwave"", ""Tiresias-style LAS""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux"", ""Optimus"", ""AlloX""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva"", ""AlloX""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_cnn_resnet50,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],59.85100686429461,31.35676014760901,54.272738479440925,64,1.2502856460764087,1.1625953012407846,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_online_pareto_slack,candidate,Scheduleurm theorem-facing online candidate,[],47.86986641981887,26.97134601709071,44.859761780717015,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia"", ""Optimus"", ""AlloX""]",52.737700053556594,27.75346826459462,47.461535585993744,64,1.1016888911083813,1.0289982653074974,"{""gpu_cnn_torch_resnet50"": 4}"
q01_gpu_bound_cnn_resnet50,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",51.546273361099466,27.081215901506756,44.866288675261245,64,1.0768000250729446,1.0040735780982686,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",47.54677761099491,27.603744027454226,46.835558361401965,64,0.9932506849718261,1.023447031896843,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins"", ""Tiresias-style LAS"", ""AlloX/Optimus resource adaptation""]",52.737700053556594,27.75346826459462,47.461535585993744,64,1.1016888911083813,1.0289982653074974,"{""gpu_cnn_torch_resnet50"": 4}"
q01_gpu_bound_cnn_resnet50,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis"", ""Shockwave"", ""Tiresias-style LAS""]",50.61415467536091,27.605017823293117,46.6563522448505,64,1.0573280951209394,1.023494259641357,"{""gpu_cnn_torch_resnet50"": 4}"
q01_gpu_bound_cnn_resnet50,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux"", ""Optimus"", ""AlloX""]",47.86986641981887,26.97134601709071,44.859761780717015,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva"", ""AlloX""]",50.61415467536091,27.605017823293117,46.6563522448505,64,1.0573280951209394,1.023494259641357,"{""gpu_cnn_torch_resnet50"": 4}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",47.86986641981887,26.97134601709071,44.859761780717015,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",47.54677761099491,27.603744027454226,46.835558361401965,64,0.9932506849718261,1.023447031896843,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",47.86986641981887,26.97134601709071,44.859761780717015,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",47.86986641981887,26.97134601709071,44.859761780717015,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",47.86986641981887,26.97134601709071,44.859761780717015,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],3329.5511565671477,5.299844993365313,5.596206016987402,64,1.0008732008711019,2.118934408865908,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_online_pareto_slack,candidate,Scheduleurm theorem-facing online candidate,[],3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia"", ""Optimus"", ""AlloX""]",3330.3760655076394,6.094604081487136,6.4354070873150775,64,1.0011211710066767,2.436687547059273,"{""gpu_cnn_torch_resnet50"": 4}"
q01_gpu_bound_cnn_resnet50,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",3331.581076601638,7.255572851775855,7.661295849336874,64,1.0014834010052627,2.9008552119745894,"{""gpu_cnn_torch_resnet50"": 5}"
q01_gpu_bound_cnn_resnet50,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins"", ""Tiresias-style LAS"", ""AlloX/Optimus resource adaptation""]",3330.3760655076394,6.094604081487136,6.4354070873150775,64,1.0011211710066767,2.436687547059273,"{""gpu_cnn_torch_resnet50"": 4}"
q01_gpu_bound_cnn_resnet50,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis"", ""Shockwave"", ""Tiresias-style LAS""]",3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux"", ""Optimus"", ""AlloX""]",3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva"", ""AlloX""]",3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.6463260973514,2.5011840721402443,2.6410473082942616,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_llm_inference,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],9.789491024979778,4.988116552486704,8.744002086953005,160,2.7074693670366465,2.620905818447409,"{""gpu_llm_distilgpt2"": 3}"
q01_gpu_bound_llm_inference,static,scheduleurm_sota_union_online_pareto_slack,candidate,Scheduleurm theorem-facing online candidate,[],3.6157347315417563,1.9032032808571506,3.251156285845909,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 8}"
q01_gpu_bound_llm_inference,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia"", ""Optimus"", ""AlloX""]",3.6157347315417563,1.9032032808571506,3.251156285845909,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 8}"
q01_gpu_bound_llm_inference,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",3.6157347315417563,1.9032032808571506,3.251156285845909,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 8}"
q01_gpu_bound_llm_inference,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",3.6100820023445035,1.9031497997473428,3.251156285845909,160,0.9984366305559029,0.9999718994232798,"{""gpu_llm_distilgpt2"": 8}"
q01_gpu_bound_llm_inference,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins"", ""Tiresias-style LAS"", ""AlloX/Optimus resource adaptation""]",3.6157347315417563,1.9032032808571506,3.251156285845909,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 8}"
q01_gpu_bound_llm_inference,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis"", ""Shockwave"", ""Tiresias-style LAS""]",3.6062255243705352,1.903094999507621,3.251156285845909,160,0.9973700484473411,0.9999431057361982,"{""gpu_llm_distilgpt2"": 8}"
q01_gpu_bound_llm_inference,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux"", ""Optimus"", ""AlloX""]",3.6062255243705352,1.903094999507621,3.251156285845909,160,0.9973700484473411,0.9999431057361982,"{""gpu_llm_distilgpt2"": 8}"
q01_gpu_bound_llm_inference,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva"", ""AlloX""]",3.6062255243705352,1.903094999507621,3.251156285845909,160,0.9973700484473411,0.9999431057361982,"{""gpu_llm_distilgpt2"": 8}"
